project,tags,country,site,latitude,longitude,reef_type,reef_zone,reef_exposure,reef_slope,tide,current,visibility,relative_depth,management,management_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_date,sample_time,depth,transect_length,transect_width,assigned_transect_width_m,size_bin,observers,transect_number,label,fish_family,fish_genus,fish_taxon,size,biomass_constant_a,biomass_constant_b,biomass_constant_c,count,biomass_kgha,trophic_level,trophic_group,functional_group,vulnerability,data_policy_beltfish,project_notes,site_notes,management_notes,sample_unit_id,sample_event_id,project_admins,contact_link
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Scaridae,Scarus,Scarus taeniopterus,15,0.0135,3.18,1,1,37.09,2,herbivore-detritivore,scraper,26.02,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Scaridae,Sparisoma,Sparisoma viride,30,0.0138,3.05,1,1,220.84,2,herbivore-detritivore,excavator,31.4,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Labridae,Thalassoma,Thalassoma bifasciatum,8,0.0107,2.916,1,2,4.6,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Labridae,Thalassoma,Thalassoma bifasciatum,10,0.0107,2.916,1,1,4.41,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Labridae,Thalassoma,Thalassoma bifasciatum,6,0.0107,2.916,1,3,2.98,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Labridae,Thalassoma,Thalassoma bifasciatum,4,0.0107,2.916,1,5,1.52,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Labridae,Thalassoma,Thalassoma bifasciatum,2,0.0107,2.916,1,3,0.12,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Labridae,Halichoeres,Halichoeres garnoti,10,0.00519,2.54,1,1,0.9,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Labridae,Halichoeres,Halichoeres garnoti,2,0.00519,2.54,1,1,0.02,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Pomacentridae,Microspathodon,Microspathodon chrysurus,2,0.0239,3.082,1,2,0.2,2,herbivore-detritivore,cropper/grazer,31.23,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,80,NA,Pomacentridae,Stegastes,Stegastes partitus,4,0.0123,3.05,1,9,3.8,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,77a48eb1-61da-4d97-9190-bd7959da675f,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,80,NA,Labridae,Thalassoma,Thalassoma bifasciatum,5,0.0107,2.916,1,3,1.75,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,77a48eb1-61da-4d97-9190-bd7959da675f,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,80,NA,Labridae,Thalassoma,Thalassoma bifasciatum,4,0.0107,2.916,1,1,0.3,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,77a48eb1-61da-4d97-9190-bd7959da675f,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,80,NA,Labridae,Halichoeres,Halichoeres garnoti,1,0.00519,2.54,1,2,0.01,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NA,NA,77a48eb1-61da-4d97-9190-bd7959da675f,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,80,NA,Pomacentridae,Stegastes,Stegastes diencaeus,2,0.01995,2.99,1,1,0.08,2,herbivore-detritivore,cropper/grazer,24.15,public,NA,NA,NA,77a48eb1-61da-4d97-9190-bd7959da675f,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,80,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,4,0.0117,3.15,1,2,0.92,2,herbivore-detritivore,excavator,22.3,public,NA,NA,NA,77a48eb1-61da-4d97-9190-bd7959da675f,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,80,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,6,0.0117,3.15,1,1,1.65,2,herbivore-detritivore,excavator,22.3,public,NA,NA,NA,77a48eb1-61da-4d97-9190-bd7959da675f,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,80,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,3,0.0117,3.15,1,2,0.37,2,herbivore-detritivore,excavator,22.3,public,NA,NA,NA,77a48eb1-61da-4d97-9190-bd7959da675f,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,80,NA,Scaridae,Scarus,Scarus iseri,6,0.0158,3.0515,1,4,7.49,2,herbivore-detritivore,scraper,17.19,public,NA,NA,NA,77a48eb1-61da-4d97-9190-bd7959da675f,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,80,NA,Labridae,Halichoeres,Halichoeres maculipinna,6,0.00276,2.943,1,1,0.27,3.5,invertivore-mobile,macro-invertivore,27.47,public,NA,NA,NA,77a48eb1-61da-4d97-9190-bd7959da675f,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,81,NA,Pomacentridae,Stegastes,Stegastes partitus,5,0.0123,3.05,1,4,3.33,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,2f01dd41-a8f0-44ea-bb45-6374942264d1,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,81,NA,Pomacentridae,Stegastes,Stegastes partitus,2,0.0123,3.05,1,1,0.05,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,2f01dd41-a8f0-44ea-bb45-6374942264d1,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,81,NA,Pomacentridae,Stegastes,Stegastes partitus,4,0.0123,3.05,1,2,0.84,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,2f01dd41-a8f0-44ea-bb45-6374942264d1,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,81,NA,Scaridae,Sparisoma,Sparisoma viride,6,0.0138,3.05,1,1,1.63,2,herbivore-detritivore,excavator,31.4,public,NA,NA,NA,2f01dd41-a8f0-44ea-bb45-6374942264d1,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,11,10,2m,2,1,Alexander Navarro,81,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,3,0.0117,3.15,1,3,0.56,2,herbivore-detritivore,excavator,22.3,public,NA,NA,NA,2f01dd41-a8f0-44ea-bb45-6374942264d1,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-B-GUZ-01,17.856651,-87.980791,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-22,12:00:00,15,10,2m,2,1,Alexander Navarro,74,NA,Pomacentridae,Stegastes,Stegastes partitus,4,0.0123,3.05,1,1,0.42,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,a1bd8f33-3c54-4c80-bde7-86798af3f5f4,c52b1d14-cbbd-4615-b17e-fcff9ce8b634,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-B-GUZ-01,17.856651,-87.980791,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-22,12:00:00,15,10,2m,2,1,Alexander Navarro,74,NA,Pomacentridae,Stegastes,Stegastes partitus,5,0.0123,3.05,1,1,0.83,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,a1bd8f33-3c54-4c80-bde7-86798af3f5f4,c52b1d14-cbbd-4615-b17e-fcff9ce8b634,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-B-GUZ-01,17.856651,-87.980791,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-22,12:00:00,15,10,2m,2,1,Alexander Navarro,74,NA,Pomacentridae,Stegastes,Stegastes partitus,2,0.0123,3.05,1,1,0.05,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,a1bd8f33-3c54-4c80-bde7-86798af3f5f4,c52b1d14-cbbd-4615-b17e-fcff9ce8b634,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-B-GUZ-01,17.856651,-87.980791,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-22,12:00:00,15,10,2m,2,1,Alexander Navarro,74,NA,Pomacentridae,Stegastes,Stegastes partitus,4,0.0123,3.05,1,1,0.42,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,a1bd8f33-3c54-4c80-bde7-86798af3f5f4,c52b1d14-cbbd-4615-b17e-fcff9ce8b634,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-B-GUZ-01,17.856651,-87.980791,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-22,12:00:00,15,10,2m,2,1,Alexander Navarro,74,NA,Pomacentridae,Stegastes,Stegastes diencaeus,5,0.01995,2.99,1,1,1.23,2,herbivore-detritivore,cropper/grazer,24.15,public,NA,NA,NA,a1bd8f33-3c54-4c80-bde7-86798af3f5f4,c52b1d14-cbbd-4615-b17e-fcff9ce8b634,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-B-GUZ-01,17.856651,-87.980791,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-22,12:00:00,15,10,2m,2,1,Alexander Navarro,74,NA,Acanthuridae,Acanthurus,Acanthurus coeruleus,4,0.02147,3.022,1,1,0.71,2,herbivore-macroalgae,browser,58.55,public,NA,NA,NA,a1bd8f33-3c54-4c80-bde7-86798af3f5f4,c52b1d14-cbbd-4615-b17e-fcff9ce8b634,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-B-GUZ-01,17.856651,-87.980791,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-22,12:00:00,15,10,2m,2,1,Alexander Navarro,74,NA,Labridae,Thalassoma,Thalassoma bifasciatum,6,0.0107,2.916,1,2,1.99,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,a1bd8f33-3c54-4c80-bde7-86798af3f5f4,c52b1d14-cbbd-4615-b17e-fcff9ce8b634,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-B-GUZ-01,17.856651,-87.980791,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-22,12:00:00,15,10,2m,2,1,Alexander Navarro,74,NA,Labridae,Thalassoma,Thalassoma bifasciatum,4,0.0107,2.916,1,4,1.22,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,a1bd8f33-3c54-4c80-bde7-86798af3f5f4,c52b1d14-cbbd-4615-b17e-fcff9ce8b634,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-B-GUZ-01,17.856651,-87.980791,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-22,12:00:00,15,10,2m,2,1,Alexander Navarro,74,NA,Labridae,Halichoeres,Halichoeres bivittatus,4,0.010516,3.092435,1,3,1.15,3.82,piscivore,pisci-invertivore,36.66,public,NA,NA,NA,a1bd8f33-3c54-4c80-bde7-86798af3f5f4,c52b1d14-cbbd-4615-b17e-fcff9ce8b634,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-B-GUZ-01,17.856651,-87.980791,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-22,12:00:00,15,10,2m,2,1,Alexander Navarro,74,NA,Labridae,Halichoeres,Halichoeres maculipinna,5,0.00276,2.943,1,1,0.16,3.5,invertivore-mobile,macro-invertivore,27.47,public,NA,NA,NA,a1bd8f33-3c54-4c80-bde7-86798af3f5f4,c52b1d14-cbbd-4615-b17e-fcff9ce8b634,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-B-GUZ-01,17.856651,-87.980791,patch,back reef,sheltered,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-22,12:00:00,15,10,2m,2,1,Alexander Navarro,74,NA,Pomacentridae,Stegastes,Stegastes leucostictus,4,0.0277,2.8711,1,1,0.74,3.09,omnivore,micro-invertivore,20.93,public,NA,NA,NA,a1bd8f33-3c54-4c80-bde7-86798af3f5f4,c52b1d14-cbbd-4615-b17e-fcff9ce8b634,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
